snapshot_utc,source,source_url,source_id,project_name,developer,city,district,rooms,min_area_sqm,min_total_price_uzs,min_total_price_usd,price_per_sqm_uzs,price_per_sqm_usd,price_basis,location_valid,location_issue,source_freshness,source_error,cached_snapshot_utc
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/o'z-mahal-2,2,O'z Mahal,Golden House,Toshkent shahri,Mirzo Ulug'bek tumani,1,44.91,709578000.0,,15800000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/o'z-mahal-2,2,O'z Mahal,Golden House,Toshkent shahri,Mirzo Ulug'bek tumani,2,59.13,934254000.0,,15800000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/o'z-mahal-2,2,O'z Mahal,Golden House,Toshkent shahri,Mirzo Ulug'bek tumani,3,75.77,1197166000.0,,15800000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/o'z-mahal-2,2,O'z Mahal,Golden House,Toshkent shahri,Mirzo Ulug'bek tumani,4,106.18,1677644000.0,,15800000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/oltintepa-198,198,Oltintepa,World Class House,Toshkent shahri,Mirzo Ulug'bek tumani,1,41.0,492000000.0,,12000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/oltintepa-198,198,Oltintepa,World Class House,Toshkent shahri,Mirzo Ulug'bek tumani,2,64.0,768000000.0,,12000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/oltintepa-198,198,Oltintepa,World Class House,Toshkent shahri,Mirzo Ulug'bek tumani,3,100.0,1200000000.0,,12000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/pushkin-248,248,Pushkin,Tower Up ,Toshkent shahri,Mirzo Ulug'bek tumani,2,60.81,1255118400.0,,20640000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/pushkin-248,248,Pushkin,Tower Up ,Toshkent shahri,Mirzo Ulug'bek tumani,3,60.82,1255324800.0,,20640000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/pushkin-248,248,Pushkin,Tower Up ,Toshkent shahri,Mirzo Ulug'bek tumani,4,103.16,2129222400.0,,20640000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/regnum-plaza-5,5,Regnum Plaza,Murad Buildings,Toshkent shahri,Mirzo Ulug'bek tumani,1,44.3,,,,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/regnum-plaza-5,5,Regnum Plaza,Murad Buildings,Toshkent shahri,Mirzo Ulug'bek tumani,2,50.42,,,,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/regnum-plaza-5,5,Regnum Plaza,Murad Buildings,Toshkent shahri,Mirzo Ulug'bek tumani,3,76.24,,,,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/regnum-plaza-5,5,Regnum Plaza,Murad Buildings,Toshkent shahri,Mirzo Ulug'bek tumani,4,125.24,,,,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/saadiyat-171,171,Saadiyat,Murad Buildings,Toshkent shahri,Mirzo Ulug'bek tumani,1,35.76,,,,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/saadiyat-171,171,Saadiyat,Murad Buildings,Toshkent shahri,Mirzo Ulug'bek tumani,2,46.05,,,,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/saadiyat-171,171,Saadiyat,Murad Buildings,Toshkent shahri,Mirzo Ulug'bek tumani,3,73.47,,,,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/saadiyat-171,171,Saadiyat,Murad Buildings,Toshkent shahri,Mirzo Ulug'bek tumani,4,90.78,,,,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/sayram-plaza-165,165,Sayram Plaza,Ist-Batterflay,Toshkent shahri,Mirzo Ulug'bek tumani,1,40.96,532480000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/sayram-plaza-165,165,Sayram Plaza,Ist-Batterflay,Toshkent shahri,Mirzo Ulug'bek tumani,2,58.37,758810000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/sayram-plaza-165,165,Sayram Plaza,Ist-Batterflay,Toshkent shahri,Mirzo Ulug'bek tumani,3,76.8,998400000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/vatan-residence-98,98,Vatan Residence,Xon Saroy,Toshkent shahri,Mirzo Ulug'bek tumani,1,36.78,653212800.0,,17760000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/vatan-residence-98,98,Vatan Residence,Xon Saroy,Toshkent shahri,Mirzo Ulug'bek tumani,2,42.7,758352000.0,,17760000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/vatan-residence-98,98,Vatan Residence,Xon Saroy,Toshkent shahri,Mirzo Ulug'bek tumani,3,68.4,1214784000.0,,17760000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/china-house-188,188,Yangi O'zbekiston,China House,Toshkent shahri,Mirzo Ulug'bek tumani,1,35.2,610720000.0,,17350000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/china-house-188,188,Yangi O'zbekiston,China House,Toshkent shahri,Mirzo Ulug'bek tumani,2,63.1,1094785000.0,,17350000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/aurum-311,311,Aurum,Great House,Toshkent shahri,Olmazor tumani,1,42.9,600600000.0,,14000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/aurum-311,311,Aurum,Great House,Toshkent shahri,Olmazor tumani,2,73.9,1034600000.0,,14000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/aurum-311,311,Aurum,Great House,Toshkent shahri,Olmazor tumani,3,72.3,1012200000.0,,14000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/jomiy-residence-274,274,Jomiy Residence,Chinor Group Development,Toshkent shahri,Olmazor tumani,1,33.16,431080000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/jomiy-residence-274,274,Jomiy Residence,Chinor Group Development,Toshkent shahri,Olmazor tumani,2,58.68,762840000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/jomiy-residence-274,274,Jomiy Residence,Chinor Group Development,Toshkent shahri,Olmazor tumani,3,77.11,1002430000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nrg-jomiy-323,323,NRG Jomiy,NRG-BI,Toshkent shahri,Olmazor tumani,1,40.6,598038000.0,,14730000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nrg-jomiy-323,323,NRG Jomiy,NRG-BI,Toshkent shahri,Olmazor tumani,2,46.06,678463800.0,,14730000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nrg-jomiy-323,323,NRG Jomiy,NRG-BI,Toshkent shahri,Olmazor tumani,3,65.4,963342000.0,,14730000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nrg-jomiy-323,323,NRG Jomiy,NRG-BI,Toshkent shahri,Olmazor tumani,4,88.6,1305078000.0,,14730000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/riverside-residence-164,164,Riverside Residence,Riverside Residence,Toshkent shahri,Olmazor tumani,2,54.0,594000000.0,,11000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/riverside-residence-164,164,Riverside Residence,Riverside Residence,Toshkent shahri,Olmazor tumani,3,81.7,898700000.0,,11000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/riverside-residence-164,164,Riverside Residence,Riverside Residence,Toshkent shahri,Olmazor tumani,4,107.5,1182500000.0,,11000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/yaqinlar-264,264,Yaqinlar,Building Connection,Toshkent shahri,Olmazor tumani,1,31.76,412880000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/yaqinlar-264,264,Yaqinlar,Building Connection,Toshkent shahri,Olmazor tumani,2,52.24,679120000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/yaqinlar-264,264,Yaqinlar,Building Connection,Toshkent shahri,Olmazor tumani,3,83.02,1079260000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/stroitelnyj-torgovyj-centr-jomiy-mall-265,265,Строительный торговый центр «Jomiy Mall»,The Pirzada Group,Toshkent shahri,Olmazor tumani,1,28.84,703696000.0,,24400000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/aero-town-121,121,Aero Town,Kala group,Toshkent shahri,Sergeli tumani,2,57.27,698694000.0,,12200000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/aero-town-121,121,Aero Town,Kala group,Toshkent shahri,Sergeli tumani,3,71.9,877180000.0,,12200000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/dreamland-aeroport-184,184,Dreamland Aeroport,Dreamland Development,Toshkent shahri,Sergeli tumani,1,39.4,520080000.0,,13200000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/dreamland-aeroport-184,184,Dreamland Aeroport,Dreamland Development,Toshkent shahri,Sergeli tumani,2,55.0,726000000.0,,13200000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/dreamland-aeroport-184,184,Dreamland Aeroport,Dreamland Development,Toshkent shahri,Sergeli tumani,3,75.7,999240000.0,,13200000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/modern-sergeli-91,91,Modern Sergeli,Modern Sergeli,Toshkent shahri,Sergeli tumani,1,48.0,487200000.0,,10150000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/modern-sergeli-91,91,Modern Sergeli,Modern Sergeli,Toshkent shahri,Sergeli tumani,2,68.0,690200000.0,,10150000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/modern-sergeli-91,91,Modern Sergeli,Modern Sergeli,Toshkent shahri,Sergeli tumani,3,89.0,903350000.0,,10150000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/navro'z-residence-211,211,Navro'z Residence,China House,Toshkent shahri,Sergeli tumani,1,37.7,441090000.0,,11700000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/navro'z-residence-211,211,Navro'z Residence,China House,Toshkent shahri,Sergeli tumani,2,43.38,507546000.0,,11700000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/navro'z-residence-211,211,Navro'z Residence,China House,Toshkent shahri,Sergeli tumani,3,75.4,882180000.0,,11700000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/sergeli-bunyodobod-247,247,Sergeli Bunyodobod,Baxt Development,Toshkent shahri,Sergeli tumani,2,41.1,439770000.0,,10700000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/sergeli-bunyodobod-247,247,Sergeli Bunyodobod,Baxt Development,Toshkent shahri,Sergeli tumani,3,54.1,578870000.0,,10700000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/twins-122,122,Twins,New Build Development,Toshkent shahri,Sergeli tumani,2,67.7,825940000.0,,12200000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/twins-122,122,Twins,New Build Development,Toshkent shahri,Sergeli tumani,3,96.5,1177300000.0,,12200000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/yangi-o'zbekiston-massivi-199,199,Yangi O’zbekiston Massivi,Tower Up ,Toshkent shahri,Sergeli tumani,1,31.0,403000000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/yangi-o'zbekiston-massivi-199,199,Yangi O’zbekiston Massivi,Tower Up ,Toshkent shahri,Sergeli tumani,2,51.0,663000000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/yangi-o'zbekiston-massivi-199,199,Yangi O’zbekiston Massivi,Tower Up ,Toshkent shahri,Sergeli tumani,3,65.0,845000000.0,,13000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/broadway-plaza-271,271,Broadway Plaza,The Pirzada Group,Toshkent shahri,Shayxontohur tumani,1,14.2,519720000.0,,36600000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nafas-sebzor-176,176,Nafas Sebzor,Taxtapul Avenue,Toshkent shahri,Shayxontohur tumani,1,27.7,470900000.0,,17000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nafas-sebzor-176,176,Nafas Sebzor,Taxtapul Avenue,Toshkent shahri,Shayxontohur tumani,2,44.2,751400000.0,,17000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nafas-sebzor-176,176,Nafas Sebzor,Taxtapul Avenue,Toshkent shahri,Shayxontohur tumani,3,74.25,1262250000.0,,17000000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/park-city-labzak-79,79,Park City Labzak,Park City Labzak,Toshkent shahri,Shayxontohur tumani,2,43.87,,,,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/aman-residence-258,258,Aman Residence,Aman Residence,Toshkent shahri,Uchtepa tumani,1,30.7,334630000.0,,10900000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/aman-residence-258,258,Aman Residence,Aman Residence,Toshkent shahri,Uchtepa tumani,2,49.3,537370000.0,,10900000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/aman-residence-258,258,Aman Residence,Aman Residence,Toshkent shahri,Uchtepa tumani,3,60.0,654000000.0,,10900000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/depo-residence-73,73,Depo Residence,Depo Residence,Toshkent shahri,Uchtepa tumani,1,43.5,500250000.0,,11500000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/depo-residence-73,73,Depo Residence,Depo Residence,Toshkent shahri,Uchtepa tumani,2,63.0,724500000.0,,11500000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/depo-residence-73,73,Depo Residence,Depo Residence,Toshkent shahri,Uchtepa tumani,3,86.3,992450000.0,,11500000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/lutfiy-garden-243,243,Lutfiy Garden,Uchtepa Avenue ,Toshkent shahri,Uchtepa tumani,1,45.2,519800000.0,,11500000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/lutfiy-garden-243,243,Lutfiy Garden,Uchtepa Avenue ,Toshkent shahri,Uchtepa tumani,2,55.5,638250000.0,,11500000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/lutfiy-garden-243,243,Lutfiy Garden,Uchtepa Avenue ,Toshkent shahri,Uchtepa tumani,3,107.2,1232800000.0,,11500000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
2026-06-26T05:57:59+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/mening-uyim-93,93,Mening Uyim,Soud Grop,Toshkent shahri,Uchtepa tumani,1,31.6,225940000.0,,7150000.0,,estimated_total_from_sqm,True,ok,cached,404 Client Error: Not Found for url: https://yangiuylar.uz/api/region?limit=100,2026-06-26T05:55:56+00:00
